Layout,PVDD(mV),VG(mV),NWBIAS(mV),Tint(us),W(um),L(um),Wavelength(nm),Pixel_Number,Light_Intensity(uW/cm2),Dark(mV),Light(mV),L-D(mV),Edge
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,33.0,550.0,193.7,1062.5,868.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,34.0,550.0,172.9,1031.2,858.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,35.0,550.0,172.9,958.3,785.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,36.0,550.0,243.7,1297.9,1054.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,37.0,550.0,197.9,1095.8,897.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,38.0,550.0,337.5,1666.6,1329.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,39.0,550.0,193.7,1043.7,850.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,40.0,550.0,210.4,1168.7,958.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,41.0,550.0,262.5,1454.1,1191.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,42.0,550.0,127.1,766.7,639.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,43.0,550.0,170.8,1095.8,925.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,44.0,550.0,222.9,1200.0,977.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,45.0,550.0,366.7,1777.1,1410.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,46.0,550.0,197.9,1164.6,966.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,47.0,550.0,272.9,1522.9,1250.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,48.0,550.0,197.9,1416.6,1218.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,49.0,550.0,187.5,1166.6,979.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,50.0,550.0,243.7,1477.1,1233.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,51.0,550.0,195.8,1258.3,1062.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,52.0,550.0,200.0,1179.1,979.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,53.0,550.0,264.6,1687.5,1422.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,54.0,550.0,258.3,1552.1,1293.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,55.0,550.0,204.2,1356.2,1152.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,56.0,550.0,162.5,1308.3,1145.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,57.0,550.0,245.8,1660.4,1414.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,58.0,550.0,281.2,2027.1,1745.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,59.0,550.0,285.4,1837.5,1552.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,60.0,550.0,137.5,1220.8,1083.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,61.0,550.0,281.2,2016.6,1735.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,62.0,550.0,279.2,1964.6,1685.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.3,0.4,1200.0,63.0,550.0,195.8,1475.0,1279.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,0.0,550.0,504.2,2058.3,1554.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,1.0,550.0,427.1,1937.5,1510.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,2.0,550.0,527.1,2060.4,1533.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,3.0,550.0,550.0,2043.7,1493.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,4.0,550.0,658.3,2072.9,1414.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,5.0,550.0,420.8,1931.2,1510.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,6.0,550.0,477.1,1997.9,1520.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,7.0,550.0,506.2,2045.8,1539.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,8.0,550.0,464.6,1806.2,1341.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,9.0,550.0,420.8,1650.0,1229.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,10.0,550.0,593.7,2010.4,1416.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,11.0,550.0,556.2,1995.8,1439.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,12.0,550.0,452.1,1697.9,1245.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,13.0,550.0,614.6,2029.1,1414.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,14.0,550.0,364.6,1533.3,1168.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,15.0,550.0,600.0,1989.6,1389.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,16.0,550.0,379.2,1629.1,1250.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,17.0,550.0,525.0,1900.0,1375.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,18.0,550.0,612.5,2010.4,1397.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,19.0,550.0,493.7,1804.1,1310.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,20.0,550.0,650.0,2047.9,1397.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,21.0,550.0,477.1,1793.7,1316.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,22.0,550.0,535.4,1922.9,1387.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,23.0,550.0,583.3,1916.6,1333.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,24.0,550.0,664.6,2037.5,1372.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,25.0,550.0,581.2,1968.7,1387.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,26.0,550.0,614.6,2045.8,1431.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,27.0,550.0,560.4,2004.1,1443.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,28.0,550.0,502.1,1914.6,1412.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,29.0,550.0,558.3,1993.7,1435.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,30.0,550.0,597.9,2041.6,1443.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,31.0,550.0,445.8,1816.6,1370.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,32.0,550.0,522.9,2045.8,1522.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,33.0,550.0,416.7,1875.0,1458.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,34.0,550.0,435.4,1754.1,1318.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,35.0,550.0,597.9,1754.1,1156.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,36.0,550.0,506.2,1754.1,1247.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,37.0,550.0,483.3,1981.2,1497.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,38.0,550.0,462.5,1860.4,1397.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,39.0,550.0,654.2,2058.3,1404.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,40.0,550.0,541.7,2072.9,1531.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,41.0,550.0,520.8,2072.9,1552.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,42.0,550.0,604.2,2072.9,1468.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,43.0,550.0,547.9,2072.9,1525.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,44.0,550.0,547.9,2072.9,1525.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,45.0,550.0,566.7,2072.9,1506.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,46.0,550.0,491.7,2072.9,1581.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,47.0,550.0,702.1,2081.2,1379.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,48.0,550.0,477.1,2081.2,1604.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,49.0,550.0,543.7,2081.2,1537.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,50.0,550.0,531.2,2083.3,1552.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,51.0,550.0,562.5,2079.1,1516.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,52.0,550.0,416.7,2064.6,1647.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,53.0,550.0,604.2,2091.6,1487.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,54.0,550.0,604.2,2087.5,1483.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,55.0,550.0,572.9,2083.3,1510.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,56.0,550.0,420.8,2091.6,1670.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,57.0,550.0,468.7,2093.7,1625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,58.0,550.0,633.3,2095.8,1462.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,59.0,550.0,483.3,2102.0,1618.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,60.0,550.0,518.7,2091.6,1572.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,61.0,550.0,512.5,2089.5,1577.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,62.0,550.0,606.2,2091.6,1485.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.8,0.4,1200.0,63.0,550.0,458.3,2097.9,1639.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,0.0,550.0,75.0,2004.1,1929.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,1.0,550.0,95.8,2056.2,1960.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,2.0,550.0,77.1,2016.6,1939.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,3.0,550.0,77.1,1993.7,1916.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,4.0,550.0,83.3,2027.1,1943.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,5.0,550.0,70.8,1962.5,1891.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,6.0,550.0,81.2,2039.6,1958.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,7.0,550.0,75.0,2000.0,1925.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,8.0,550.0,62.5,1256.2,1193.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,9.0,550.0,72.9,1254.1,1181.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,10.0,550.0,87.5,1406.2,1318.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,11.0,550.0,66.7,1254.1,1187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,12.0,550.0,87.5,1483.3,1395.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,13.0,550.0,81.2,1450.0,1368.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,14.0,550.0,79.2,1466.6,1387.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,15.0,550.0,72.9,1339.6,1266.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,16.0,550.0,79.2,1120.8,1041.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,17.0,550.0,68.7,1020.8,952.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,18.0,550.0,75.0,1062.5,987.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,19.0,550.0,79.2,1131.2,1052.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,20.0,550.0,72.9,1025.0,952.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,21.0,550.0,75.0,1141.6,1066.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,22.0,550.0,77.1,1087.5,1010.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,23.0,550.0,89.6,1237.5,1147.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,24.0,550.0,72.9,916.7,843.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,25.0,550.0,58.3,777.1,718.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,26.0,550.0,81.2,872.9,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,27.0,550.0,72.9,966.7,893.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,28.0,550.0,75.0,877.1,802.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,29.0,550.0,89.6,970.8,881.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,30.0,550.0,87.5,1014.6,927.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,31.0,550.0,91.7,1060.4,968.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,32.0,550.0,64.6,802.1,737.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,33.0,550.0,87.5,927.1,839.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,34.0,550.0,77.1,893.7,816.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,35.0,550.0,72.9,908.3,835.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,36.0,550.0,68.7,914.6,845.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,37.0,550.0,66.7,883.3,816.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,38.0,550.0,79.2,860.4,781.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,39.0,550.0,72.9,902.1,829.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,40.0,550.0,68.7,731.2,662.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,41.0,550.0,56.2,739.6,683.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,42.0,550.0,83.3,902.1,818.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,43.0,550.0,68.7,829.2,760.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,44.0,550.0,68.7,687.5,618.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,45.0,550.0,79.2,862.5,783.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,46.0,550.0,77.1,852.1,775.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,47.0,550.0,72.9,795.8,722.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,48.0,550.0,79.2,789.6,710.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,49.0,550.0,83.3,858.3,775.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,50.0,550.0,68.7,785.4,716.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,51.0,550.0,72.9,825.0,752.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,52.0,550.0,79.2,831.2,752.1,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,53.0,550.0,72.9,804.2,731.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,54.0,550.0,83.3,912.5,829.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,55.0,550.0,66.7,781.2,714.6,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,56.0,550.0,62.5,1016.7,954.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,57.0,550.0,60.4,933.3,872.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,58.0,550.0,79.2,1039.6,960.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,59.0,550.0,72.9,1008.3,935.4,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,60.0,550.0,79.2,1029.2,950.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,61.0,550.0,60.4,972.9,912.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,62.0,550.0,62.5,954.2,891.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.0,0.7,1200.0,63.0,550.0,85.4,1108.3,1022.9,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,0.0,550.0,583.3,1395.8,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,1.0,550.0,604.2,1375.0,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,2.0,550.0,729.2,1500.0,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,3.0,550.0,583.3,1291.6,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,4.0,550.0,750.0,1562.5,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,5.0,550.0,645.8,1375.0,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,6.0,550.0,645.8,1375.0,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,7.0,550.0,770.8,1416.6,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,8.0,550.0,604.2,1291.6,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,9.0,550.0,687.5,1333.3,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,10.0,550.0,604.2,1291.6,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,11.0,550.0,520.8,1145.8,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,12.0,550.0,687.5,1354.1,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,13.0,550.0,708.3,1375.0,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,14.0,550.0,645.8,1270.8,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,15.0,550.0,666.7,1208.3,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,16.0,550.0,625.0,1270.8,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,17.0,550.0,687.5,1395.8,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,18.0,550.0,645.8,1312.5,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,19.0,550.0,604.2,1291.6,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,20.0,550.0,645.8,1291.6,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,21.0,550.0,666.7,1333.3,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,22.0,550.0,562.5,1187.5,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,23.0,550.0,666.7,1208.3,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,24.0,550.0,541.7,1166.6,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,25.0,550.0,604.2,1270.8,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,26.0,550.0,708.3,1416.6,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,27.0,550.0,687.5,1375.0,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,28.0,550.0,770.8,1437.5,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,29.0,550.0,645.8,1291.6,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,30.0,550.0,687.5,1375.0,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,31.0,550.0,625.0,1166.6,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,32.0,550.0,479.2,1145.8,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,33.0,550.0,687.5,1375.0,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,34.0,550.0,666.7,1375.0,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,35.0,550.0,562.5,1270.8,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,36.0,550.0,541.7,1208.3,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,37.0,550.0,666.7,1395.8,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,38.0,550.0,666.7,1333.3,666.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,39.0,550.0,583.3,1125.0,541.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,40.0,550.0,625.0,1354.1,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,41.0,550.0,625.0,1333.3,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,42.0,550.0,666.7,1437.5,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,43.0,550.0,708.3,1520.8,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,44.0,550.0,687.5,1437.5,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,45.0,550.0,729.2,1500.0,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,46.0,550.0,750.0,1395.8,645.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,47.0,550.0,770.8,1395.8,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,48.0,550.0,604.2,1312.5,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,49.0,550.0,541.7,1250.0,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,50.0,550.0,687.5,1416.6,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,51.0,550.0,625.0,1354.1,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,52.0,550.0,645.8,1375.0,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,53.0,550.0,750.0,1500.0,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,54.0,550.0,583.3,1208.3,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,55.0,550.0,562.5,1166.6,604.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,56.0,550.0,687.5,1604.1,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,57.0,550.0,604.2,1541.6,937.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,58.0,550.0,666.7,1583.3,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,59.0,550.0,645.8,1562.5,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,60.0,550.0,770.8,1729.1,958.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,61.0,550.0,666.7,1541.6,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,62.0,550.0,645.8,1479.1,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,63.0,550.0,625.0,1354.1,729.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,0.0,550.0,791.7,1312.5,520.8,0.0
